tag_id,subloc_sequence,detection_counts,dwell_times,similarity_score,similarity(in_days)
989.001041729255,"[0.01, 1.0, 1.0, 0.01, 1.0]","[4, 4, 5, 10, 294]","[0.01, 0.01, 0.01, 312.93, 1095249.62]",3725.65629853742,0.0431210219738127
989.001038725528,"[1.0, 1.0]","[1, 21]","[0.01, 78012.89]",3714.90952380952,0.0429966380070547
989.001038886975,"[1.0, 0.01, 1.0, 0.01]","[27, 9, 48, 8]","[99809.83, 0.01, 342.81, 0.01]",3703.80226898148,0.0428680818169153
989.00104573755,"[1.0, 0.01, 1.0, 0.01, 1.0, 1.0, 1.0, 0.01]","[3, 3, 27, 3, 9, 6, 3, 6]","[0.01, 0.01, 81155.99, 0.01, 2159.03, 2589.56, 0.01, 5356.09]",3686.19651296296,0.0426643114926269
989.001038901085,"[1.0, 1.0, 0.01, 1.0]","[7, 6, 12, 4]","[0.01, 0.01, 59.48, 14717.38]",3679.39766190476,0.0425856210868607
989.002028407938,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[10, 5, 10, 5, 5, 70, 5, 24, 4, 28, 12, 12, 4]","[1481794.75, 0.01, 101.36, 0.01, 0.01, 35481.49, 0.01, 23949.91, 0.01, 1757.44, 600476.23, 880.71, 0.01]",3623.24661785714,0.0419357247437169
989.00103885666,"[1.0, 1.0, 0.01]","[4, 200, 8]","[0.01, 720895.53, 0.01]",3604.4801625,0.0417185203993056
989.001038889148,"[1.0, 0.01, 1.0]","[24, 16, 8]","[86371.9, 24.92, 0.01]",3598.84599166667,0.0416533100887346
989.001034168434,"[1.0, 1.0, 0.01]","[4, 24, 8]","[0.01, 86214.45, 0.01]",3592.2712625,0.0415772136863426
989.001039378637,"[1.0, 1.0]","[69, 4]","[247714.56, 0.01]",3590.06858695652,0.0415517197564412
989.001038747611,"[1.0, 0.01, 1.0, 0.01, 1.0]","[42, 7, 12, 10, 5]","[140004.31, 0.01, 2655.75, 34911.55, 0.01]",3589.66201666667,0.0415470140817901
989.001041736591,"[0.01, 1.0, 0.01, 0.01, 1.0]","[4, 4, 8, 8, 12]","[0.01, 0.01, 3344.42, 905.69, 42929.06]",3582.73682916667,0.0414668614486883
989.001038862144,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[2, 1, 50, 70, 20, 25]","[212.0, 0.01, 507.02, 32901.42, 183.75, 77759.02]",3581.64436471429,0.0414542171841931
989.001038725929,"[1.0, 0.01, 1.0, 0.01, 1.0]","[1, 2, 1, 2, 1]","[0.01, 708076.67, 0.01, 720.13, 0.01]",3544.014,0.0410186805555556
989.001041760517,"[1.0, 0.01, 1.0, 0.01]","[11, 33, 22, 11]","[0.01, 2533.05, 77561.31, 0.01]",3526.2826,0.0408134560185185
989.001038727217,"[0.01, 1.0, 1.0]","[1, 1, 14]","[0.01, 0.01, 48991.34]",3499.39152857143,0.040502216765873
989.00104091857,"[1.0, 0.01, 1.0, 0.01, 1.0, 0.01, 1.0]","[8, 8, 4, 4, 8, 4, 4]","[2673.14, 52.12, 0.01, 0.01, 25256.13, 0.01, 0.01]",3491.22895,0.0404077424768519
989.001038863948,"[1.0, 0.01, 1.0, 0.01]","[1, 105, 139, 16]","[0.01, 6939.18, 483716.8, 415.85]",3480.90775895298,0.040288284247141
989.001039393537,"[1.0, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 0.01, 1.0, 0.01, 1.0]","[5, 10, 20, 5, 10, 10, 20, 20, 45, 5, 55]","[0.01, 39.73, 662.43, 0.01, 118.17, 1077.32, 287.15, 157.65, 24766.5, 0.01, 152422.97]",3462.92923393939,0.0400801994668911
989.001042041532,"[1.0, 1.0]","[3, 8]","[9489.99, 2172.67]",3434.91375,0.0397559461805556
989.002027699685,"[1.0, 0.01, 1.0]","[2, 6, 4]","[0.01, 49.07, 13615.08]",3403.85678333333,0.0393964905478395
989.00104251273,"[1.0, 0.01, 1.0, 0.01]","[12, 5, 2, 2]","[802.53, 1653119.19, 0.01, 0.01]",3373.12093,0.0390407515046296
989.001042811878,"[0.01, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[7, 4, 12, 10, 29, 8, 24]","[0.01, 0.01, 1032072.0, 1418.33, 6755676.46, 0.01, 21997.13]",3340.6058420156,0.0386644194677731
989.001038862589,"[0.01, 0.01]","[1, 22]","[0.01, 7340660.57]",3336.66399545455,0.0386187962436869
989.001034046144,"[1.0, 1.0, 0.01, 1.0, 0.01, 1.0, 0.01]","[40, 31, 3, 2, 2, 2, 1]","[44034.52, 54596.74, 0.01, 0.01, 0.01, 874.19, 0.01]",3299.14834462366,0.0381845873220331
